1570783267.572309|SWI|PID MISMATCH FIX|
1570871954.493811|lic|newest date 2019-09-13 07:39:16 +0000|
1570871954.493828|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570871954.513440|SLEEP|FORCESHOWAFTERSLEEP2|
1570871954.513479|TB|Force show Touch Bar|
1570871954.708541|SLEEP|FORCESHOWAFTERSLEEP3|
1570871954.708600|TB|Force show Touch Bar|
1570871955.570728|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570871955.573700|M|mt_stop2|
1570871955.574721|M|register touchbar mbp trackpad|
1570871955.574748|M|register internal trackpad|
1570871955.574889|STDEV|68|
1570871955.666183|M|mt_stop2|
1570871955.667947|M|unregister magic trackpad 2|
1570871955.668897|M|register touchbar mbp trackpad|
1570871955.668911|M|register internal trackpad|
1570871955.669014|STDEV|68|
1570871955.761006|xw|disabling touch for internal trackpad (clamshell)|
1570871959.881111|M|mt_stop11|
1570871959.883127|M|unregister magic trackpad 2|
1570871959.885410|M|register touchbar mbp trackpad|
1570871959.885453|M|register internal trackpad|
1570871959.885663|STDEV|68|
1570871973.280753|SYS|USB DEVICE DISCONNECTED|
1570871973.289400|SYS|USB DEVICE CONNECTED|
1570871973.289706|SYS|USB Connect Count 2|
1570871975.474315|M|mt_stop2|
1570871975.477266|M|unregister magic trackpad 2|
1570871975.484021|M|register touchbar mbp trackpad|
1570871975.484203|M|register internal trackpad|
1570871975.485114|STDEV|68|
1570871975.854173|M|mt_stop2|
1570871975.857140|M|unregister magic trackpad 2|
1570871975.866497|M|register touchbar mbp trackpad|
1570871975.866658|M|register internal trackpad|
1570871975.867584|STDEV|68|
1570871997.321866|SYS|USB DEVICE DISCONNECTED|
1570871997.331204|SYS|USB DEVICE CONNECTED|
1570871997.331744|SYS|USB Connect Count 4|
1570871999.432101|M|mt_stop2|
1570871999.435090|M|unregister magic trackpad 2|
1570871999.443132|M|register touchbar mbp trackpad|
1570871999.443288|M|register internal trackpad|
1570871999.444167|STDEV|68|
1570872000.011944|M|mt_stop2|
1570872000.015260|M|unregister magic trackpad 2|
1570872000.025272|M|register touchbar mbp trackpad|
1570872000.025458|M|register internal trackpad|
1570872000.026702|STDEV|68|
1570875200.199837|SYS|USB DEVICE DISCONNECTED|
1570875200.200938|SYS|USB DEVICE CONNECTED|
1570875200.201030|SYS|USB Connect Count 2|
1570875202.233333|M|mt_stop2|
1570875202.235455|M|unregister magic trackpad 2|
1570875202.237939|M|register touchbar mbp trackpad|
1570875202.237981|M|register internal trackpad|
1570875202.238203|STDEV|68|
1570875202.707553|M|mt_stop2|
1570875202.709812|M|unregister magic trackpad 2|
1570875202.712858|M|register touchbar mbp trackpad|
1570875202.712904|M|register internal trackpad|
1570875202.713173|STDEV|68|
1570875202.906355|M|mt_stop2|
1570875202.908086|M|unregister magic trackpad 2|
1570875202.911138|M|register touchbar mbp trackpad|
1570875202.911215|M|register internal trackpad|
1570875202.911444|STDEV|68|
1570875205.054581|M|mt_stop2|
1570875205.056620|M|unregister magic trackpad 2|
1570875205.058769|M|register touchbar mbp trackpad|
1570875205.058803|M|register internal trackpad|
1570875205.059008|STDEV|68|
1570875208.191031|M|mt_stop2|
1570875208.192953|M|unregister magic trackpad 2|
1570875208.194506|M|register touchbar mbp trackpad|
1570875208.194535|M|register internal trackpad|
1570875208.194705|STDEV|68|
1570875213.202389|M|mt_stop2|
1570875213.205214|M|unregister magic trackpad 2|
1570875213.222524|M|register touchbar mbp trackpad|
1570875213.222717|M|register internal trackpad|
1570875213.224456|STDEV|68|
1570875221.486038|SYS|USB DEVICE DISCONNECTED|
1570875221.494527|SYS|USB DEVICE CONNECTED|
1570875221.494834|SYS|USB Connect Count 4|
1570875223.636271|M|mt_stop2|
1570875223.638972|M|unregister magic trackpad 2|
1570875223.645467|M|register touchbar mbp trackpad|
1570875223.645618|M|register internal trackpad|
1570875223.646478|STDEV|68|
1570875224.164332|M|mt_stop2|
1570875224.167067|M|unregister magic trackpad 2|
1570875224.176204|M|register touchbar mbp trackpad|
1570875224.176351|M|register internal trackpad|
1570875224.177219|STDEV|68|
1570875243.411347|SYS|USB DEVICE DISCONNECTED|
1570875243.420984|SYS|USB DEVICE CONNECTED|
1570875243.421271|SYS|USB Connect Count 2|
1570875245.574194|M|mt_stop2|
1570875245.576473|M|unregister magic trackpad 2|
1570875245.584010|M|register touchbar mbp trackpad|
1570875245.584197|M|register internal trackpad|
1570875245.585077|STDEV|68|
1570875245.924808|M|mt_stop2|
1570875245.935857|M|unregister magic trackpad 2|
1570875245.944868|M|register touchbar mbp trackpad|
1570875245.945030|M|register internal trackpad|
1570875245.945962|STDEV|68|
1570878448.686967|LAUNCH|DIDLaunch START|
1570878448.691202|SYS|Running on macOS: 10.14.6|
1570878448.691222|SYS|BTT Version: 3.202|
1570878448.691245|SYS|Device: MacBookPro15,2|
1570878448.730151|usage|loading todays usage|
1570878448.740961|short|init|
1570878448.741831|STORE|The store already exists in udefs|
1570878448.741888|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570878448.751266|LIC|idate 2019-09-30 08:00:36 +0000|
1570878448.758142|LIC|closing previous instance of BetterTouchTool relaunch|
1570878448.764943|LIC|license appears to be valid|
1570878448.765870|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570878448.765924|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570878448.765932|LIC|using date 1568360356|
1570878448.765954|lic|newest date 2019-09-13 07:39:16 +0000|
1570878448.765960|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570878448.767470|lic|newest date 2019-09-13 07:39:16 +0000|
1570878448.767484|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570878448.767620|LIC|License is valid for this version|
1570878448.780228|lic|newest date 2019-09-13 07:39:16 +0000|
1570878448.780243|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570878448.794080|xw|is trusted|
1570878448.809140|short|call sharedInstance4|
1570878448.856392|M|mt_stop10|
1570878449.350589|lic|newest date 2019-09-13 07:39:16 +0000|
1570878449.350609|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570878449.351987|START|TB VISIBLE 0|
1570878449.352004|START|TB FORCED HIDDEN 0|
1570878449.355063|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570878449.369903|lic|newest date 2019-09-13 07:39:16 +0000|
1570878449.369918|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570878449.378978|SLEEP|FORCESHOWAFTERSLEEP2|
1570878449.379000|TB|Force show Touch Bar|
1570878449.496662|SLEEP|FORCESHOWAFTERSLEEP3|
1570878449.496684|TB|Force show Touch Bar|
1570878450.286725|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570878450.287195|M|mt_stop2|
1570878450.288188|M|register touchbar mbp trackpad|
1570878450.288211|M|register internal trackpad|
1570878450.288378|STDEV|68|
1570878450.372389|M|mt_stop2|
1570878450.374262|M|unregister magic trackpad 2|
1570878450.375461|M|register touchbar mbp trackpad|
1570878450.375488|M|register internal trackpad|
1570878450.375625|STDEV|68|
1570878450.741636|xw|disabling touch for internal trackpad (clamshell)|
1570878455.055814|M|mt_stop11|
1570878455.058168|M|unregister magic trackpad 2|
1570878455.061135|M|register touchbar mbp trackpad|
1570878455.061180|M|register internal trackpad|
1570878455.061395|STDEV|68|
1570878470.125920|SYS|USB DEVICE DISCONNECTED|
1570878470.136433|SYS|USB DEVICE CONNECTED|
1570878470.136781|SYS|USB Connect Count 2|
1570878472.244596|M|mt_stop2|
1570878472.247348|M|unregister magic trackpad 2|
1570878472.254036|M|register touchbar mbp trackpad|
1570878472.254170|M|register internal trackpad|
1570878472.255005|STDEV|68|
1570878472.647448|M|mt_stop2|
1570878472.650667|M|unregister magic trackpad 2|
1570878472.660206|M|register touchbar mbp trackpad|
1570878472.660354|M|register internal trackpad|
1570878472.661195|STDEV|68|
1570878472.793914|M|mt_stop2|
1570878472.796978|M|unregister magic trackpad 2|
1570878472.807664|M|register touchbar mbp trackpad|
1570878472.807819|M|register internal trackpad|
1570878472.808745|STDEV|68|
1570878474.799100|M|mt_stop2|
1570878474.802563|M|unregister magic trackpad 2|
1570878474.816340|M|register touchbar mbp trackpad|
1570878474.816491|M|register internal trackpad|
1570878474.817365|STDEV|68|
1570878477.805490|M|mt_stop2|
1570878477.808380|M|unregister magic trackpad 2|
1570878477.818142|M|register touchbar mbp trackpad|
1570878477.818298|M|register internal trackpad|
1570878477.819660|STDEV|68|
1570878483.237391|M|mt_stop2|
1570878483.240607|M|unregister magic trackpad 2|
1570878483.249870|M|register touchbar mbp trackpad|
1570878483.250096|M|register internal trackpad|
1570878483.251094|STDEV|68|
1570878496.453202|SYS|USB DEVICE DISCONNECTED|
1570878496.457725|SYS|USB DEVICE CONNECTED|
1570878496.457950|SYS|USB Connect Count 4|
1570878498.555734|M|mt_stop2|
1570878498.557798|M|unregister magic trackpad 2|
1570878498.560348|M|register touchbar mbp trackpad|
1570878498.560403|M|register internal trackpad|
1570878498.560776|STDEV|68|
1570878499.143209|M|mt_stop2|
1570878499.144763|M|unregister magic trackpad 2|
1570878499.148151|M|register touchbar mbp trackpad|
1570878499.148209|M|register internal trackpad|
1570878499.148510|STDEV|68|
1570881697.300981|LAUNCH|DIDLaunch START|
1570881697.305966|SYS|Running on macOS: 10.14.6|
1570881697.305987|SYS|BTT Version: 3.202|
1570881697.306013|SYS|Device: MacBookPro15,2|
1570881697.342629|usage|loading todays usage|
1570881697.353259|short|init|
1570881697.354147|STORE|The store already exists in udefs|
1570881697.354204|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570881697.363756|LIC|idate 2019-09-30 08:00:36 +0000|
1570881697.370672|LIC|closing previous instance of BetterTouchTool relaunch|
1570881697.377008|LIC|license appears to be valid|
1570881697.377779|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570881697.377844|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570881697.377854|LIC|using date 1568360356|
1570881697.377876|lic|newest date 2019-09-13 07:39:16 +0000|
1570881697.377882|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570881697.379387|lic|newest date 2019-09-13 07:39:16 +0000|
1570881697.379401|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570881697.379535|LIC|License is valid for this version|
1570881697.391865|lic|newest date 2019-09-13 07:39:16 +0000|
1570881697.391880|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570881697.405947|xw|is trusted|
1570881697.421382|short|call sharedInstance4|
1570881697.470817|M|mt_stop10|
1570881697.973773|lic|newest date 2019-09-13 07:39:16 +0000|
1570881697.973794|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570881697.975206|START|TB VISIBLE 0|
1570881697.975223|START|TB FORCED HIDDEN 0|
1570881697.978155|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570881698.001752|lic|newest date 2019-09-13 07:39:16 +0000|
1570881698.001770|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570881698.012161|SLEEP|FORCESHOWAFTERSLEEP2|
1570881698.012183|TB|Force show Touch Bar|
1570881698.122382|SLEEP|FORCESHOWAFTERSLEEP3|
1570881698.122410|TB|Force show Touch Bar|
1570881698.931227|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570881698.931691|M|mt_stop2|
1570881698.932631|M|register touchbar mbp trackpad|
1570881698.932667|M|register internal trackpad|
1570881698.932854|STDEV|68|
1570881699.258855|M|mt_stop2|
1570881699.261004|M|unregister magic trackpad 2|
1570881699.263089|M|register touchbar mbp trackpad|
1570881699.263130|M|register internal trackpad|
1570881699.263315|STDEV|68|
1570881699.401360|xw|disabling touch for internal trackpad (clamshell)|
1570881703.772782|M|mt_stop11|
1570881703.774614|M|unregister magic trackpad 2|
1570881703.777613|M|register touchbar mbp trackpad|
1570881703.777656|M|register internal trackpad|
1570881703.777909|STDEV|68|
1570881717.259354|SYS|USB DEVICE DISCONNECTED|
1570881717.268351|SYS|USB DEVICE CONNECTED|
1570881717.268668|SYS|USB Connect Count 2|
1570881719.365340|M|mt_stop2|
1570881719.368285|M|unregister magic trackpad 2|
1570881719.374873|M|register touchbar mbp trackpad|
1570881719.375021|M|register internal trackpad|
1570881719.376107|STDEV|68|
1570881719.843457|M|mt_stop2|
1570881719.846155|M|unregister magic trackpad 2|
1570881719.857321|M|register touchbar mbp trackpad|
1570881719.857475|M|register internal trackpad|
1570881719.858570|STDEV|68|
1570881732.597520|SYS|USB DEVICE DISCONNECTED|
1570881732.607057|SYS|USB DEVICE CONNECTED|
1570881732.607361|SYS|USB Connect Count 4|
1570881734.779977|M|mt_stop2|
1570881734.782785|M|unregister magic trackpad 2|
1570881734.789319|M|register touchbar mbp trackpad|
1570881734.789480|M|register internal trackpad|
1570881734.790408|STDEV|68|
1570881735.114080|M|mt_stop2|
1570881735.116996|M|unregister magic trackpad 2|
1570881735.126661|M|register touchbar mbp trackpad|
1570881735.126817|M|register internal trackpad|
1570881735.127724|STDEV|68|
1570881735.308419|M|mt_stop2|
1570881735.311474|M|unregister magic trackpad 2|
1570881735.320608|M|register touchbar mbp trackpad|
1570881735.320759|M|register internal trackpad|
1570881735.321616|STDEV|68|
1570881737.425879|M|mt_stop2|
1570881737.428854|M|unregister magic trackpad 2|
1570881737.437788|M|register touchbar mbp trackpad|
1570881737.437922|M|register internal trackpad|
1570881737.438773|STDEV|68|
1570881740.547199|M|mt_stop2|
1570881740.550227|M|unregister magic trackpad 2|
1570881740.561974|M|register touchbar mbp trackpad|
1570881740.562124|M|register internal trackpad|
1570881740.562967|STDEV|68|
1570881745.658377|M|mt_stop2|
1570881745.660498|M|unregister magic trackpad 2|
1570881745.664275|M|register touchbar mbp trackpad|
1570881745.664353|M|register internal trackpad|
1570881745.664725|STDEV|68|
1570884944.184728|SYS|USB DEVICE DISCONNECTED|
1570884944.185795|SYS|USB DEVICE CONNECTED|
1570884944.185913|SYS|USB Connect Count 2|
1570884945.636206|LAUNCH|DIDLaunch START|
1570884945.644693|SYS|Running on macOS: 10.14.6|
1570884945.644735|SYS|BTT Version: 3.202|
1570884945.644787|SYS|Device: MacBookPro15,2|
1570884945.685387|usage|loading todays usage|
1570884945.702854|short|init|
1570884945.704324|STORE|The store already exists in udefs|
1570884945.704425|xw|the new store already exists btt_data_store.version_3_202_build_1378|
1570884945.716800|LIC|idate 2019-09-30 08:00:36 +0000|
1570884945.726557|LIC|closing previous instance of BetterTouchTool relaunch|
1570884945.734590|LIC|license appears to be valid|
1570884945.735713|LIC|license dictionary {
    CheckoutName = "Dirk Tornow";
    Email = "dirk@smings.com";
    LicenseType = "paddle_lifetime";
    Licenses = 1;
    Name = "Dirk Tornow";
    OrderID = 3e077963858a1f0ad0eee360737f6c61;
    Product = BetterTouchTool;
    Signature = <2f068c1d e2832ee2 79716cd0 54f19928 ad36a080 0ea90591 22a24b23 dba7006b c9d8a760 3269c7c1 fecdba13 27656c75 18225850 6278e974 cb23f0ee e28fe7b4 52826556 43928061 07604770 06fb405b f9b0de21 07e1d5c0 201ca9b8 34eb9468 6598e681 49c29b10 a8c415fa f10a4b15 2b7f51ae 04f37876 8ba28ded 5766fc94>;
    Timestamp = 1568360356;
    TransactionID = "39422015-chreb48eb62a14f-6ce7abad5e";
}|
1570884945.735782|LIC|systemdate 2019-09-13 07:39:16 +0000|
1570884945.735794|LIC|using date 1568360356|
1570884945.735822|lic|newest date 2019-09-13 07:39:16 +0000|
1570884945.735830|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570884945.738249|lic|newest date 2019-09-13 07:39:16 +0000|
1570884945.738283|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570884945.738618|LIC|License is valid for this version|
1570884945.764975|lic|newest date 2019-09-13 07:39:16 +0000|
1570884945.765015|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570884945.789082|xw|is trusted|
1570884945.816796|short|call sharedInstance4|
1570884945.876496|M|mt_stop10|
1570884945.878940|M|register touchbar mbp trackpad|
1570884945.878978|M|register internal trackpad|
1570884945.879271|STDEV|68|
1570884946.673645|lic|newest date 2019-09-13 07:39:16 +0000|
1570884946.673702|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570884946.676793|START|TB VISIBLE 0|
1570884946.676829|START|TB FORCED HIDDEN 0|
1570884946.681781|LAUNCH|DIDLaunch END frontmostApp: com.apple.loginwindow, touchpadMode 0, windowSnappingDisabled 0, singleFingerScrollingDisabled 0, mmScrollingUsed 0, tpScrollingUsed 0, tpPinchUsed 0, tpRotateUsed 0|
1570884946.711862|lic|newest date 2019-09-13 07:39:16 +0000|
1570884946.711889|lic|lict 39422015-chreb48eb62a14f-6ce7abad5e|
1570884946.725714|SLEEP|FORCESHOWAFTERSLEEP2|
1570884946.725737|TB|Force show Touch Bar|
1570884946.898270|SLEEP|FORCESHOWAFTERSLEEP3|
1570884946.898296|TB|Force show Touch Bar|
1570884946.898614|xw|disabling touch for internal trackpad (clamshell)|
1570884947.758106|M|mt_stop2|
1570884947.759868|M|unregister magic trackpad 2|
1570884947.761346|M|register touchbar mbp trackpad|
1570884947.761387|M|register internal trackpad|
1570884947.761528|STDEV|68|
1570884947.765904|ASL|Bonjour Service Published: domain(local.) type(_bttremote._tcp.) name(McDiTo) port(50675)|
1570884959.886785|SYS|USB DEVICE DISCONNECTED|
1570884959.896398|SYS|USB DEVICE CONNECTED|
1570884959.896848|SYS|USB Connect Count 2|
1570884962.038948|M|mt_stop2|
1570884962.041343|M|unregister magic trackpad 2|
1570884962.048067|M|register touchbar mbp trackpad|
1570884962.048211|M|register internal trackpad|
1570884962.049314|STDEV|68|
1570884962.471229|M|mt_stop2|
1570884962.474385|M|unregister magic trackpad 2|
1570884962.485822|M|register touchbar mbp trackpad|
1570884962.485986|M|register internal trackpad|
1570884962.487118|STDEV|68|
1570884962.535987|M|mt_stop2|
1570884962.538889|M|unregister magic trackpad 2|
1570884962.547841|M|register touchbar mbp trackpad|
1570884962.547990|M|register internal trackpad|
